i,winDiff,avg
279,-30,-0.10714285714285714
280,-31,-0.1103202846975089
281,-30,-0.10638297872340426
282,-30,-0.10600706713780919
283,-31,-0.10915492957746478
284,-30,-0.10526315789473684
285,-30,-0.1048951048951049
286,-29,-0.10104529616724739
287,-30,-0.10416666666666667
288,-29,-0.10034602076124567
289,-30,-0.10344827586206896
290,-31,-0.10652920962199312
291,-30,-0.10273972602739725
292,-29,-0.09897610921501707
293,-28,-0.09523809523809523
294,-27,-0.09152542372881356
295,-28,-0.0945945945945946
296,-27,-0.09090909090909091
297,-28,-0.09395973154362416
298,-27,-0.0903010033444816
299,-26,-0.08666666666666667
300,-27,-0.08970099667774087
301,-26,-0.08609271523178808
302,-25,-0.08250825082508251
303,-26,-0.08552631578947369
304,-25,-0.08196721311475409
305,-26,-0.08496732026143791
306,-27,-0.08794788273615635
307,-26,-0.08441558441558442
308,-25,-0.08090614886731391
309,-26,-0.08387096774193549
310,-27,-0.08681672025723473
311,-28,-0.08974358974358974
312,-29,-0.0926517571884984
313,-30,-0.09554140127388536
314,-31,-0.09841269841269841
315,-31,-0.0981012658227848
316,-32,-0.10094637223974763
317,-32,-0.10062893081761007
318,-32,-0.10031347962382445
319,-31,-0.096875
320,-32,-0.09968847352024922
321,-33,-0.10248447204968944
322,-32,-0.09907120743034056
323,-31,-0.09567901234567901
324,-30,-0.09230769230769231
325,-29,-0.08895705521472393
326,-30,-0.09174311926605505
327,-29,-0.08841463414634146
328,-28,-0.0851063829787234
329,-27,-0.08181818181818182
330,-26,-0.07854984894259819
331,-26,-0.0783132530120482
332,-26,-0.07807807807807808
333,-27,-0.08083832335329341
334,-26,-0.07761194029850746
335,-27,-0.08035714285714286
336,-28,-0.0830860534124629
337,-27,-0.07988165680473373
338,-28,-0.08259587020648967
339,-27,-0.07941176470588235
340,-26,-0.07624633431085044
341,-25,-0.07309941520467836
342,-24,-0.06997084548104957
343,-23,-0.06686046511627906
344,-23,-0.06666666666666667
345,-24,-0.06936416184971098
346,-23,-0.06628242074927954
347,-24,-0.06896551724137931
348,-25,-0.07163323782234957
349,-26,-0.07428571428571429
350,-27,-0.07692307692307693
351,-28,-0.07954545454545454
352,-27,-0.0764872521246459
353,-26,-0.07344632768361582
354,-25,-0.07042253521126761
355,-26,-0.07303370786516854
356,-25,-0.0700280112044818
357,-26,-0.07262569832402235
358,-27,-0.07520891364902507
359,-28,-0.07777777777777778
360,-27,-0.07479224376731301
361,-26,-0.0718232044198895
362,-27,-0.0743801652892562
363,-28,-0.07692307692307693
364,-27,-0.07397260273972603
365,-26,-0.07103825136612021
366,-25,-0.0681198910081744
367,-24,-0.06521739130434782
368,-23,-0.06233062330623306
369,-24,-0.06486486486486487
370,-25,-0.0673854447439353
371,-25,-0.06720430107526881
372,-26,-0.06970509383378017
373,-27,-0.07219251336898395
374,-27,-0.072
375,-28,-0.07446808510638298
376,-27,-0.07161803713527852
377,-27,-0.07142857142857142
378,-28,-0.07387862796833773
379,-27,-0.07105263157894737
380,-28,-0.07349081364829396
381,-27,-0.07068062827225131
382,-26,-0.06788511749347259
383,-27,-0.0703125
384,-26,-0.06753246753246753
385,-27,-0.06994818652849741
386,-26,-0.06718346253229975
387,-25,-0.06443298969072164
388,-26,-0.06683804627249357
389,-25,-0.0641025641025641
390,-24,-0.061381074168797956
391,-25,-0.06377551020408163
392,-26,-0.06615776081424936
393,-25,-0.06345177664974619
