policy16,31668,3681,47302,-15634,0.9,0.9,0.1
policy16,31868,3758,46860,-14992,0.9,0.9,0.1
policy16,32231,3795,54709,-22478,0.9,0.9,0.1
policy16,36928,3733,59339,-22411,0.9,0.9,0.1
policy16,36980,3714,59306,-22326,0.9,0.9,0.1
policy16,37003,3666,59331,-22328,0.9,0.9,0.1
policy16,36898,3694,59408,-22510,0.9,0.9,0.1
policy16,37121,3759,59120,-21999,0.9,0.9,0.1
