i,winDiff,avg
224,-57,-0.25333333333333335
225,-56,-0.24778761061946902
226,-57,-0.2511013215859031
227,-56,-0.24561403508771928
228,-57,-0.24890829694323144
229,-56,-0.24347826086956523
230,-55,-0.23809523809523808
231,-54,-0.23275862068965517
232,-55,-0.23605150214592274
233,-56,-0.23931623931623933
234,-55,-0.23404255319148937
235,-56,-0.23728813559322035
236,-55,-0.2320675105485232
237,-56,-0.23529411764705882
238,-57,-0.2384937238493724
239,-56,-0.23333333333333334
240,-55,-0.22821576763485477
241,-54,-0.2231404958677686
242,-55,-0.22633744855967078
243,-56,-0.22950819672131148
244,-57,-0.23265306122448978
245,-58,-0.23577235772357724
246,-59,-0.2388663967611336
247,-60,-0.24193548387096775
248,-59,-0.23694779116465864
249,-59,-0.236
250,-58,-0.23107569721115537
251,-59,-0.23412698412698413
252,-58,-0.22924901185770752
253,-59,-0.23228346456692914
254,-60,-0.23529411764705882
255,-59,-0.23046875
256,-60,-0.23346303501945526
257,-59,-0.22868217054263565
258,-58,-0.22393822393822393
259,-59,-0.22692307692307692
260,-60,-0.22988505747126436
261,-61,-0.23282442748091603
262,-60,-0.22813688212927757
263,-60,-0.22727272727272727
264,-61,-0.23018867924528302
265,-62,-0.23308270676691728
266,-63,-0.23595505617977527
267,-64,-0.23880597014925373
268,-65,-0.241635687732342
269,-66,-0.24444444444444444
270,-67,-0.24723247232472326
271,-66,-0.2426470588235294
272,-67,-0.2454212454212454
273,-68,-0.24817518248175183
274,-69,-0.2509090909090909
275,-70,-0.2536231884057971
276,-69,-0.2490974729241877
277,-70,-0.2517985611510791
278,-69,-0.24731182795698925
279,-70,-0.25
280,-71,-0.2526690391459075
281,-70,-0.24822695035460993
282,-71,-0.2508833922261484
283,-72,-0.2535211267605634
284,-71,-0.24912280701754386
285,-70,-0.24475524475524477
286,-71,-0.24738675958188153
287,-72,-0.25
288,-73,-0.25259515570934254
289,-74,-0.25517241379310346
290,-74,-0.2542955326460481
291,-75,-0.2568493150684932
292,-76,-0.2593856655290102
293,-75,-0.25510204081632654
294,-76,-0.2576271186440678
295,-77,-0.26013513513513514
296,-78,-0.26262626262626265
297,-79,-0.2651006711409396
298,-79,-0.26421404682274247
299,-80,-0.26666666666666666
300,-81,-0.2691029900332226
301,-80,-0.26490066225165565
302,-81,-0.26732673267326734
303,-82,-0.26973684210526316
304,-83,-0.2721311475409836
305,-82,-0.2679738562091503
306,-83,-0.2703583061889251
307,-82,-0.2662337662337662
308,-83,-0.2686084142394822
309,-83,-0.267741935483871
310,-84,-0.27009646302250806
311,-84,-0.2692307692307692
312,-83,-0.26517571884984026
313,-84,-0.267515923566879
314,-85,-0.2698412698412698
315,-86,-0.2721518987341772
316,-87,-0.2744479495268139
317,-86,-0.27044025157232704
318,-87,-0.2727272727272727
319,-88,-0.275
320,-89,-0.2772585669781931
321,-90,-0.2795031055900621
322,-91,-0.28173374613003094
323,-92,-0.2839506172839506
324,-93,-0.28615384615384615
325,-92,-0.2822085889570552
326,-91,-0.2782874617737003
327,-92,-0.2804878048780488
328,-91,-0.2765957446808511
329,-92,-0.2787878787878788
330,-91,-0.27492447129909364
331,-92,-0.27710843373493976
332,-93,-0.27927927927927926
333,-94,-0.281437125748503
334,-95,-0.2835820895522388
335,-94,-0.27976190476190477
336,-94,-0.2789317507418398
337,-95,-0.28106508875739644
338,-96,-0.2831858407079646
339,-95,-0.27941176470588236
340,-96,-0.28152492668621704
341,-97,-0.28362573099415206
342,-98,-0.2857142857142857
343,-97,-0.2819767441860465
344,-96,-0.2782608695652174
345,-95,-0.2745664739884393
346,-96,-0.276657060518732
347,-97,-0.27873563218390807
348,-98,-0.2808022922636103
349,-99,-0.28285714285714286
350,-100,-0.2849002849002849
351,-99,-0.28125
352,-98,-0.2776203966005666
353,-97,-0.2740112994350282
354,-98,-0.27605633802816903
355,-99,-0.27808988764044945
356,-98,-0.27450980392156865
357,-97,-0.2709497206703911
358,-98,-0.27298050139275765
359,-97,-0.26944444444444443
360,-96,-0.2659279778393352
361,-97,-0.26795580110497236
362,-98,-0.2699724517906336
363,-98,-0.2692307692307692
364,-99,-0.27123287671232876
365,-100,-0.273224043715847
366,-99,-0.26975476839237056
367,-100,-0.2717391304347826
368,-99,-0.2682926829268293
369,-100,-0.2702702702702703
370,-101,-0.2722371967654987
371,-100,-0.26881720430107525
372,-99,-0.26541554959785524
373,-100,-0.26737967914438504
374,-100,-0.26666666666666666
375,-101,-0.26861702127659576
376,-102,-0.27055702917771884
377,-101,-0.2671957671957672
378,-100,-0.2638522427440633
379,-101,-0.2657894736842105
380,-102,-0.2677165354330709
381,-103,-0.2696335078534031
382,-104,-0.27154046997389036
383,-103,-0.2682291666666667
384,-104,-0.2701298701298701
385,-105,-0.27202072538860106
386,-106,-0.2739018087855297
387,-105,-0.2706185567010309
388,-104,-0.26735218508997427
389,-103,-0.2641025641025641
390,-104,-0.2659846547314578
391,-105,-0.26785714285714285
392,-106,-0.2697201017811705
393,-107,-0.2715736040609137
