i,winDiff,avg
344,-86,-0.25
345,-87,-0.25217391304347825
346,-86,-0.24855491329479767
347,-85,-0.24495677233429394
348,-86,-0.2471264367816092
349,-87,-0.2492836676217765
350,-86,-0.24571428571428572
351,-87,-0.24786324786324787
352,-87,-0.2471590909090909
353,-88,-0.24929178470254956
354,-87,-0.2457627118644068
355,-88,-0.24788732394366197
356,-87,-0.2443820224719101
357,-88,-0.24649859943977592
358,-89,-0.24860335195530725
359,-88,-0.24512534818941503
360,-89,-0.24722222222222223
361,-88,-0.24376731301939059
362,-89,-0.24585635359116023
363,-90,-0.24793388429752067
364,-89,-0.2445054945054945
365,-90,-0.2465753424657534
366,-89,-0.24316939890710382
367,-88,-0.23978201634877383
368,-87,-0.23641304347826086
369,-88,-0.23848238482384823
370,-89,-0.24054054054054055
371,-90,-0.24258760107816713
372,-91,-0.2446236559139785
373,-92,-0.24664879356568364
374,-93,-0.24866310160427807
375,-92,-0.24533333333333332
376,-93,-0.2473404255319149
377,-94,-0.2493368700265252
378,-95,-0.25132275132275134
379,-96,-0.2532981530343008
380,-97,-0.25526315789473686
381,-98,-0.2572178477690289
382,-99,-0.2591623036649215
383,-100,-0.26109660574412535
384,-99,-0.2578125
385,-99,-0.2571428571428571
386,-100,-0.25906735751295334
387,-99,-0.2558139534883721
388,-100,-0.25773195876288657
389,-99,-0.2544987146529563
390,-98,-0.2512820512820513
391,-97,-0.24808184143222506
392,-98,-0.25
393,-99,-0.25190839694656486
394,-100,-0.25380710659898476
395,-99,-0.25063291139240507
396,-98,-0.2474747474747475
397,-99,-0.24937027707808565
398,-100,-0.25125628140703515
399,-99,-0.24812030075187969
400,-100,-0.25
401,-101,-0.2518703241895262
402,-100,-0.24875621890547264
403,-101,-0.2506203473945409
404,-100,-0.24752475247524752
405,-101,-0.24938271604938272
406,-100,-0.24630541871921183
407,-101,-0.24815724815724816
408,-100,-0.24509803921568626
409,-99,-0.24205378973105135
410,-98,-0.23902439024390243
411,-99,-0.24087591240875914
412,-100,-0.24271844660194175
413,-99,-0.2397094430992736
414,-98,-0.23671497584541062
415,-97,-0.23373493975903614
416,-98,-0.23557692307692307
417,-99,-0.23741007194244604
418,-100,-0.23923444976076555
419,-101,-0.24105011933174225
420,-100,-0.23809523809523808
421,-101,-0.23990498812351543
